PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCA42,PCA43,PCA44,PCA45,PCA46,PCA47,PCA48,PCA49,PCA50,PCA51,PCA52,PCA53,PCA54,PCA55,PCA56,PCA57,PCA58,PCA59,PCA60,PCA61,PCA62,PCA63,PCA64,PCA65,PCA66,PCA67,PCA68,PCA69,PCA70,PCA71,PCA72,PCA73,PCA74,PCA75,PCA76,PCA77,PCA78,PCA79,PCA80,PCA81,PCA82,PCA83,PCA84,PCA85,PCA86,PCA87,PCA88,PCA89,PCA90,PCA91,PCA92,PCA93,PCA94,PCA95,PCA96,PCA97,PCA98,PCA99,PCA100,PCA101,PCA102,PCA103,PCA104,PCA105,PCA106,PCA107,PCA108,PCA109,PCA110,PCA111,PCA112,PCA113,PCA114,PCA115,PCA116,PCA117,PCA118,PCA119,PCA120,PCA121,PCA122,PCA123,PCA124,PCA125,PCA126,PCA127,PCA128,PCA129,PCA130,PCA131,PCA132,PCA133,PCA134,PCA135,PCA136,PCA137,PCA138,PCA139,PCA140,PCA141,PCA142,PCA143,PCA144,PCA145,PCA146,PCA147,PCA148,PCA149,PCA150,PCA151,PCA152,PCA153,PCA154,PCA155,PCA156,PCA157,PCA158,PCA159,PCA160,PCA161,PCA162,PCA163,PCA164,PCA165,PCA166,PCA167,PCA168,PCA169,PCA170,PCA171,PCA172,PCA173,PCA174,PCA175,PCA176,PCA177,PCA178,PCA179,PCA180,PCA181,PCA182,PCA183,PCA184,PCA185,PCA186,PCA187,PCA188,PCA189,PCA190,PCA191,PCA192,PCA193,PCA194,PCA195,PCA196,PCA197,PCA198,PCA199,PCA200,E22,E33,G23,yield22,yield33
-467.2313083,-13.94024256,-8.83700157,2.99291874,4.641909116,-1.501718271,-1.184889502,-11.92587586,2.145142304,3.569251866,-4.689462549,2.055724212,4.169269067,-6.848422517,-9.477217341,4.929942032,-5.859637959,-2.085427892,-1.256026645,-5.061747937,5.67981186,3.539482129,1.623144313,-0.102447658,8.696860218,4.626851804,1.461665778,-2.541008606,2.106171794,-3.871703521,-2.223341477,0.997074176,1.170749467,0.975948723,0.083588123,-1.390240329,1.516866914,0.527115491,0.160349994,-0.464250523,0.852932077,-0.062816014,-0.258904082,-0.200532533,0.190938819,-0.203656635,0.170055654,0.507863041,-0.1582487,-0.082546116,-0.021127118,-0.185513188,-0.133338663,-0.390485569,0.266713794,-0.515172177,-0.117291232,-0.1658709,0.16754186,0.014927968,-0.005831619,-0.029157101,-0.151619211,-0.035849262,0.098438496,0.046478217,0.179394172,-0.266648217,0.139620556,0.239041476,0.079497633,0.091492555,-0.153203399,-0.149080693,-0.06788579,-0.247274594,-0.012251658,0.0272549,-0.056126325,0.295162839,-0.078845321,-0.069923274,0.020739973,0.267298756,-0.141021837,-0.302331832,-0.226574819,-0.088894887,-0.012950958,0.126207245,-0.01882278,-0.030025656,0.046432085,-0.026811784,-0.096850896,-0.028600329,0.065330275,-0.158457142,-0.109873069,-0.359692452,-0.040370954,-0.029112607,0.097431637,0.182807967,-0.265813216,-0.321245271,0.0945188,-0.444361909,-0.162626748,0.093927436,0.055323034,-0.00064267,-0.08509973,-0.302746523,0.023986179,-0.0857987,-0.360763147,0.186576554,0.092715234,0.224309075,-0.114553311,-0.0780726,0.190794283,0.115701625,-0.057647251,-0.031209741,0.062639414,-0.1170796,-0.040822666,-0.104110398,-0.095876958,0.233545817,-0.07973422,-0.263002801,0.008464148,0.079886692,0.016294064,0.090845573,-0.160593274,-0.029655117,0.006581945,-0.02934647,-0.113341937,0.076716658,-0.032337427,-0.100719722,0.052628143,0.135541539,0.107799838,-0.176028199,0.021201028,0.140848122,0.065207578,-0.004607312,-0.108532842,-0.102213741,-0.078051118,0.075947836,-0.023481437,0.03390955,0.043036616,0.085850667,-0.008278403,0.112508481,0.013066915,-0.083209478,0.015802075,-0.012602153,-0.07625724,0.008730432,0.095642423,-0.021778192,0.012675785,-0.074974084,0.081309207,0.027077567,-0.012011364,0.074121879,0.057824962,0.013241546,0.029594254,0.100800427,0.003328159,0.051391033,0.084066161,0.0583914,-0.030306952,0.08640436,-0.010009376,-0.085222365,-0.01954481,0.04968468,0.075721295,-0.037390493,0.028296828,0.007786688,-0.001467949,-0.081151619,-0.073023288,-0.033005699,4,4.02,2.54,119.37,116.8
-469.5625005,-12.59636196,-3.464324928,1.681916084,-13.81024541,5.013834103,15.00855784,5.041151025,7.960121113,2.223514233,-3.840267965,2.940308634,0.3244433,1.745352079,-0.09635647,-4.576609378,-1.873167697,-5.270382671,2.373033002,-1.386645099,-3.190704004,-0.89202075,-6.065054458,-4.349604093,9.516058481,-1.06029419,-0.320436485,-1.412007481,1.127835416,-3.306789054,-2.163300633,0.919828607,0.327652906,0.253248055,0.311256477,0.152321484,1.416173378,0.362290115,0.086027922,-0.384122161,0.056805805,0.262958081,-0.02131409,-0.086541678,-0.323592364,0.147296315,-0.014444667,-0.147527918,-0.17820597,-0.065489906,-0.112431287,-0.108352576,0.129781356,-0.260235412,-0.051012609,-0.448541399,0.018896077,-0.102157187,-0.44923854,0.178015118,0.066189665,-0.066186157,-0.427167728,-0.421957336,-0.106793843,0.319552629,0.085795934,-0.120476113,0.108208055,-0.381466484,-0.045390136,0.055331885,0.137004728,0.100472935,-0.277725543,0.091805278,0.539066427,-0.168984587,-0.160543381,0.02046298,0.220915176,0.039342137,-0.257973489,0.080135905,0.165817187,-0.158290911,-0.301847875,-0.013652647,0.033363244,0.411634422,-0.194415437,0.234054148,0.025075333,0.124312598,0.087578535,-0.135905447,-0.085776181,0.213762388,0.084547283,0.099467222,0.084748132,0.028344167,0.108848718,-0.003506703,-0.084762512,0.002782206,0.113557932,-0.099321045,-0.095668167,-0.068861936,-0.032450859,-0.061312217,-0.029767438,-0.050801274,0.091565315,0.110473041,0.051739954,-0.038894366,0.010814691,-0.008421173,-0.047602955,-0.055736351,0.115319857,-0.114864732,-0.023735923,0.055206636,-0.080249512,0.012448445,-0.041070188,-0.011685414,0.087242903,-0.06811929,0.017803087,0.014862808,-0.025438615,-0.000595082,-0.098359586,0.032108856,0.060406349,-0.014921599,0.104482535,0.102093811,0.071290496,0.013582129,0.035077223,-0.004894684,0.027011041,-0.018850749,-0.074629032,0.03299463,-0.010840995,0.028194658,0.088060928,-0.048076195,0.103057798,0.030973957,0.073080079,0.017568057,-0.027318254,0.09547788,-0.077092635,-0.030071232,-0.001867802,-0.041225648,0.033191021,0.021757527,0.091588256,0.105244722,-0.036865744,-0.070292274,0.007310882,0.024064684,-0.033119669,0.009804334,0.02548277,-0.094661746,0.035328566,0.109063111,0.023898461,0.03140919,-0.011960602,-0.110057937,0.043536651,0.037119125,-0.039238283,0.073044255,-0.075963837,0.08586074,0.0138639,0.06759681,0.037994397,-0.02577605,0.099762842,-0.043808153,0.018513437,0.02071631,0.075386971,-0.057605145,0.038114415,0.010049169,3.96,3.96,2.54,121.43,121.57
-467.3530149,-13.87158938,14.59350815,-1.37891654,3.111659269,11.1494488,-10.2156276,-0.982489868,-6.77756276,-0.095703298,3.769588785,5.617960486,1.552101847,-5.862188312,6.248251372,-3.061827631,7.595560058,-1.838338159,6.042307697,0.684271145,3.767809343,7.58099849,-2.957179267,-1.2230067,8.472807492,-0.876017988,0.29019156,2.644053933,1.985157946,-3.275989914,-0.773999866,0.367853095,-0.808015898,1.980791938,0.352715392,0.714183866,0.368581354,0.084605273,0.392880407,0.422864562,0.565127405,-0.106296203,0.264650018,0.379667148,-0.360496625,0.111714015,0.005487029,-0.438565242,-0.186670576,-0.232848294,0.09984013,-0.092604416,-0.062482453,-0.344890056,0.262971828,-0.185067263,-0.06864939,-0.168391428,0.135766423,0.16993848,-0.100997132,0.206926479,-0.258502564,0.092828735,-0.400538001,-0.005923936,-0.154376982,-0.056151471,0.223749081,0.188857983,-0.120914736,-0.08368371,0.235729386,-0.199831784,0.119663879,-0.12005964,-0.192208874,0.231694798,-0.198630838,0.084957561,0.005873033,-0.05756814,0.220178833,0.166337154,-0.276130672,-0.304190143,-0.054526039,0.232919084,0.022244733,0.095618531,0.015444166,-0.110676904,0.044333812,0.328165236,-0.186127913,-0.11537002,-0.025367363,-0.094607438,0.132173707,0.06754862,-0.011496879,0.264928457,-0.167765065,0.17763221,0.114019515,-0.131503437,-0.089317541,-0.10539719,-0.084844991,0.146488733,0.213892116,0.055897839,-0.07613653,-0.111899336,-0.214912224,0.017524143,-0.008372541,0.071732059,-0.080989044,0.036717827,0.099798044,0.053152839,-0.196619709,0.121076853,0.282978418,0.206390417,0.106349906,-0.073031094,0.315600195,-0.004838939,-0.216690186,0.080437189,0.074477652,0.118934564,0.083915815,0.235243076,0.052765955,0.14024925,0.07506639,0.136301314,-0.044003071,0.100637185,-0.251780569,-0.075731467,0.017588663,0.025847796,-0.040974508,-0.155731293,-0.150978022,0.031545478,0.027833646,0.150106828,0.103885394,-0.119333861,-0.081162998,0.008761486,0.115317876,0.049414521,-0.028815656,-0.006863309,0.074454988,-0.017639438,-0.063915349,-0.254076285,-0.007305858,-0.072051486,0.203832722,-0.035948457,0.016085786,0.027381042,-0.053738345,-0.051069807,0.007729223,-0.013527097,0.015816932,-0.04771038,-0.029492416,-0.05169605,0.017460377,-0.088489253,-0.042766143,0.020571707,-0.014628113,0.027498062,0.063144925,-0.036250845,0.039281659,-0.071286615,-0.007125008,0.057969016,0.040082903,0.024597144,-0.032053474,-0.033217536,0.054396224,-0.004821412,0.037797839,0.094990483,0.103240928,0.074786634,4.07,4.07,2.51,114.64,116.35
-469.2604379,-11.11901438,-12.20633726,13.65589976,-4.378926658,-9.186973538,-1.973679088,-7.313980934,-8.791451629,3.470698264,1.150345943,6.260465953,-3.431292714,-4.095029422,-5.993635109,-1.541411554,1.064536079,6.205669558,3.457831978,5.577796964,-2.892205956,-1.67728822,4.153304347,-0.857533679,9.256350635,-0.957347638,0.413359744,-1.692834304,-0.73744273,-2.082455966,-1.76193235,0.26573894,0.57393846,0.139985151,0.026561715,-0.073828671,0.634792261,-0.125772156,0.426437483,-0.285994019,0.466376239,0.135708675,-0.12830827,0.061282773,0.005750014,0.056335151,-0.207975644,0.166953385,-0.102606128,-0.095383046,-0.148654626,-0.123289178,0.07467718,0.023458732,0.14679654,-0.506348426,0.002758958,-0.005576811,-0.432760061,-0.164057058,0.003993314,-0.096026422,-0.026647669,0.033982287,0.189671762,-0.208402142,-0.112401514,0.263058404,-0.124110275,0.052617365,-0.131503628,-0.230374563,0.213443478,-0.197552452,0.357846083,-0.209387776,0.349185258,-0.049707217,0.188534917,-0.491029513,-0.076480925,0.173483129,-0.169078474,0.216740972,0.099138093,0.062193342,0.097646011,0.055142139,0.085321009,0.361281482,0.029491608,0.082948263,-0.014946358,0.016805923,0.148523824,0.052364689,-0.085468302,-0.001821496,0.131796333,-0.095628884,0.089095454,-0.001392079,0.120439593,-0.120744449,-0.203233228,0.106055648,0.152378275,-0.059027956,-0.192066174,-0.03696082,0.005945404,-0.003322718,0.046487749,0.008912979,0.018881228,-0.112223525,-0.057574215,0.088577377,-0.000305516,-0.026191809,0.047381041,-0.013038223,0.057076055,-0.015074053,0.061901093,-0.06502313,-0.015669236,-0.080843135,-0.141614702,0.049426849,0.039826831,-0.03822138,-0.028406955,-0.012761014,-0.037778152,0.114680724,-0.033652163,0.045979872,-0.038608687,-0.10137992,-0.09423079,-0.064704581,0.033622608,0.017516022,0.057857192,-0.077991052,-0.070944403,-0.025876086,0.052264689,0.006288766,-0.022739163,0.012557148,-0.015297584,-0.021234359,0.029570569,0.015662864,0.071869614,0.065054309,0.060312726,0.047016648,0.084937477,-0.00971933,0.061935998,-0.080386425,3.82E-05,-0.020152613,-0.05448116,0.054739517,-0.069690531,-0.029155681,-0.030088383,-0.140061533,-0.093092139,0.035010405,-0.099963877,-0.002288467,0.019957759,0.03692162,-0.064212519,0.067323231,-0.030733829,-0.042073172,-0.058982774,-0.012526143,0.01700336,-0.037574992,-0.030970918,0.041286736,0.010351543,0.037850611,-0.032424205,0.06510333,0.021061891,-0.017887499,0.01861861,0.005777651,0.091010189,-0.054644093,0.010596645,0.053140194,4.01,4.06,2.48,118.76,115.7
-463.0954286,-22.17011931,-3.771796431,-9.393424974,-4.60335136,-3.827785985,-1.251233866,0.206478564,1.929791493,-8.819382048,0.568059711,3.970213382,5.123596251,-1.098615578,-2.037007725,-5.708901166,-1.827139028,0.36412923,-7.620934535,3.487407769,-2.346072407,0.778786302,-2.913713624,-3.726343215,3.593087328,-1.608290699,3.368590383,-0.372773484,1.040214628,-3.326553544,-0.506035616,1.838813024,-2.997051001,0.627253123,-1.372974919,-0.510995432,0.644149175,-2.084532233,-2.660463099,0.985352413,3.486996418,0.919957246,1.532464288,1.768632996,1.541092451,0.31797976,0.978423104,0.406504251,-0.357869439,1.115775861,-0.013225129,1.368485392,-0.722667057,-0.207985638,-0.891686667,-0.10021513,0.812231895,-0.216899495,-0.409545628,-0.774158488,-0.561940303,-0.176799734,-0.725428636,-0.473421197,-0.054830658,0.040821892,-0.086123195,0.395637239,0.065611301,0.214790756,0.164018738,0.06070886,0.028039343,-0.276634378,0.180809226,0.095010001,-0.023718866,-0.238387181,0.118970123,-0.304273548,-0.222907353,-0.029612561,0.075953179,-0.170683007,0.080558628,0.113047388,0.102620692,-0.282586728,-0.132223629,-0.0666032,0.023685368,-0.087786246,-0.15602616,0.014497861,-0.086684814,0.075667886,0.111766357,-0.026240041,-0.002395341,0.031800599,0.118241443,0.021524699,0.199509718,0.023358734,-0.003390993,-0.129398626,0.115730536,-0.002636426,-0.236024119,0.074412871,-0.081126514,0.03997089,-0.056775071,-0.117360992,0.263785253,0.149965776,-0.101864592,-0.080511087,0.002105291,-0.030807033,-0.187547273,-0.040668411,0.141280649,-0.050483298,-0.06005913,-0.071930414,-0.107550068,0.117324983,-0.09225821,-0.013570059,-0.013298979,0.150537193,0.08366958,0.04274013,0.13552262,-0.019950476,0.115747381,-0.057153072,0.024923438,0.134943115,0.050754864,-0.043815876,0.044749129,0.031959176,0.058109545,-0.323998462,-0.018615293,0.004237267,-0.046206093,0.139034965,-0.116703506,-0.129319934,0.014456383,0.093502911,0.13921266,-0.014139134,-0.131310995,0.015758174,-0.058319408,-0.070810241,0.319105613,-0.0751174,-0.08466992,-0.23553936,-0.137427375,0.096904123,0.340612491,0.051660923,-0.051431569,0.096683417,0.151269021,0.034848231,0.11815059,0.064354439,0.028069326,0.040778858,-0.051992266,0.083992198,-0.158661496,0.033553758,0.136238071,-0.012391077,0.069597848,0.162931806,-0.366983638,-0.141869913,-0.101593783,0.116665916,0.036782677,0.074338372,-0.129700388,-0.046407872,-0.05976333,-0.323653307,0.105053741,0.028096984,0.278766853,0.129695706,-0.195948682,0.158254091,4.07,4.03,2.58,119.31,122.56
-467.0592808,-15.67003812,-3.77924751,-0.475034848,-0.175240943,14.39198205,20.32829982,0.779745764,0.71019624,-2.994330229,-0.451420687,-1.495304374,11.4484512,5.964922846,-5.131660673,-4.878027661,3.209000844,-2.71480837,1.392888065,-3.296430723,7.849562535,5.165783541,6.34206643,2.173966881,5.936274858,5.93586706,-0.667349059,-4.711547063,2.112153482,-5.014910481,-1.445407058,0.718890389,0.374511067,-0.299159221,0.473416463,-0.483840985,0.96094057,0.469942211,0.016011713,0.093363681,0.70331827,-0.140346392,0.446869552,-0.113727096,-0.359434882,0.501963624,-0.001399592,-0.067664527,-0.279517204,0.144803893,0.113560025,-0.221008917,-0.153330277,-0.370163894,0.273601778,-0.466589894,-0.055101491,-0.178168948,-0.057548786,0.035266979,0.006620754,0.033229486,-0.125577203,0.01922294,-0.001866951,0.026513974,-0.391852171,0.005831848,0.091779194,-0.032061176,-0.114532381,0.092130246,-0.101200474,-0.085296625,0.080390217,-0.139511634,0.05457152,0.31415875,-0.245688238,-0.020721773,-0.00993436,0.108457737,0.046379107,0.041088661,-0.08853575,-0.30442759,-0.069256862,-0.012054911,0.106689576,0.035195743,0.096570298,-0.059247792,0.217418961,0.018260143,0.027397646,-0.187885038,0.066257148,0.137046139,-0.002036715,-0.060110824,-0.276743458,0.092447249,-0.081314558,-0.049646157,0.06962951,-0.132045527,-0.130512078,-0.248756015,-0.120304367,-0.113234425,0.164056633,0.034350482,0.009356236,0.154249824,0.167139148,-0.07543109,-0.208052465,-0.00651818,0.042385792,-0.050465065,0.137302946,-0.019972252,0.031728431,-0.220540016,-0.224548459,-0.10786603,0.100493753,0.033929962,-0.043694404,-0.100070694,0.206525107,0.035073452,0.170371425,0.36973306,0.18862015,-0.195984581,0.097540606,0.023465017,-0.151189058,-0.180433695,0.1070532,-0.144449799,0.151152098,0.052770573,-0.089305976,-0.015368105,0.041447339,0.052389626,0.038326518,0.053659265,0.063611051,-0.139428916,-0.024647943,0.069833731,0.194627069,0.086664965,0.00040958,0.027464206,0.04946545,0.075974726,0.00756163,-0.0081536,-0.086043037,0.057360244,0.030188984,0.055602298,-0.066022041,0.167144786,-0.080051097,0.013365004,-0.018482582,0.012830337,-0.089629552,0.059913412,0.070216888,0.018637035,-0.032605259,-0.04290477,0.068495711,0.057200467,0.122153531,0.042833649,-0.05837278,-0.016475256,0.044713653,-0.049203717,0.050381221,0.060947587,-0.020109698,-0.117057799,-0.070727598,0.097182913,0.031360734,0.070872137,-0.004996211,-0.070882182,-0.000223905,-0.075793908,-0.03907403,-0.038804507,3.96,3.96,2.59,121.96,122.23
-463.1283769,-21.38404917,-10.86045645,-4.845776745,1.141699568,-5.783794995,-4.086572611,-2.38774959,-1.047679135,-9.084918713,-4.645438511,2.12977634,0.993163815,1.158546425,5.139810723,3.899469668,-9.233069952,1.973430892,-7.98423068,-8.52719772,13.56577597,4.214376961,1.352158231,3.369866303,4.608802924,-2.137634474,-0.068978824,-2.757936778,1.098033442,-6.196891346,2.644054929,-2.443120238,-2.82351,0.133918933,-0.978634167,-1.062842474,1.640068356,-2.605283182,0.964656738,-0.675444425,-1.374786188,0.46601326,0.231574308,-0.518807048,-0.976026879,-0.442776374,-0.384239578,0.793434911,0.364718067,0.050894318,-1.232322763,-0.424626843,-0.128763133,-0.702589463,-0.138781028,0.298650148,0.544056611,-0.447535571,-0.48558686,-0.247236298,0.005880426,0.380448877,-0.131484956,-0.075329645,0.12412411,0.325955858,-0.116770556,-0.414386848,-0.062639154,-0.0063566,0.137893634,0.372542305,-0.237434581,-0.049790706,0.027932222,-0.123119859,-0.104657246,-0.202313794,0.210026153,-0.181666993,0.052222759,0.103998282,-0.246666586,0.037886002,0.005206937,0.058836973,0.095637085,-0.037210337,-0.070883834,-0.060792654,0.019327871,0.137760075,-0.101395997,0.03959602,-0.008319728,-0.315021883,-0.021631776,-0.083249473,0.003386081,-0.063272436,0.114393601,0.083638287,0.081436536,-0.033662565,-0.097773436,-0.014035269,0.122986848,0.046203777,0.021957794,-0.142747934,0.045928092,0.035103648,0.092152161,-0.292780357,0.085297645,-0.103646225,0.017009292,-0.021072054,-0.027827397,0.126084744,0.073824774,-0.027632514,-0.068569988,-0.034847476,-0.07632351,-0.039563379,0.007505714,0.050028683,-0.058627202,-0.014706932,0.053668423,0.109349886,-0.076234039,0.011356926,0.209967497,-0.005136787,0.118231697,0.0636765,0.043675168,0.117926841,0.032456963,0.132677994,-0.045278224,-0.117746837,0.121709538,0.005188884,0.029855095,0.046239494,-0.003157243,-0.008572526,0.11853382,0.042112555,-0.025500078,0.036798938,-0.092662237,-0.10392043,0.157949724,-0.168542248,-0.001495008,-0.041624481,-0.004141933,0.070765511,0.208315417,-0.089265835,-0.131222223,-0.267657332,-0.016323747,-0.049535423,0.163409396,-0.245005093,0.188990221,0.063997967,0.009589586,0.129044222,0.033208768,-0.008932617,-0.00960728,0.067423316,0.150562293,-0.035268943,-0.025734609,-0.055199083,0.053730898,0.049567894,0.170689471,-0.065384544,-0.097076973,-0.105631607,-0.007792597,-0.19344853,0.055401885,-0.032139037,0.103520513,0.025418406,0.233952318,-0.054537161,0.139844642,0.019907437,0.063405048,-0.087925253,4.01,4.03,2.61,119.33,120.74
-467.2430635,-13.6982547,-4.082044088,1.895838021,5.671043876,1.374145336,8.125810702,-7.929679197,-4.774647958,-5.246769878,-2.623682204,0.17188881,-9.100459424,-0.627677383,-1.592644788,-9.326108674,-5.800583608,0.164373815,1.942785165,-2.123242642,-8.48845522,-2.127451465,-0.119807613,-1.70587628,6.177863953,-0.725214386,1.729226285,-0.510815805,2.835485827,-5.675970536,0.978386176,-0.017285392,-0.516901271,0.480340823,0.91655799,1.2222567,0.329419657,0.515464342,0.096226358,-0.544803077,0.353753352,-0.027289398,0.381287334,0.345611752,-0.300329976,0.321517118,0.069093326,0.006740154,-0.238660543,0.079427679,0.105704835,0.091750176,-0.207560043,-0.081706709,0.177207458,-0.457128086,0.025647114,0.010340067,0.433494594,0.131388824,-0.126551356,-0.028625763,-0.03073647,-0.131015302,0.266567853,-0.019484164,-0.097645677,-0.13211006,0.156610588,0.023251254,0.236111365,-0.056654902,0.232058231,0.004400331,0.035011334,-0.395198255,0.006719358,0.118821603,-0.007078996,0.20329252,0.000958093,-0.095966561,0.163402021,0.113853128,-0.11710541,-0.039651712,-0.004206356,0.341849867,-0.10298213,0.18956261,0.091187825,-0.109034596,0.088469494,0.018871195,-0.080256388,-0.347726717,-0.087237059,-0.20095131,-0.221949715,-0.001475912,0.091020775,0.012086826,-0.1590685,-0.145952868,-0.212755173,-0.014461978,0.076196445,-0.016424202,0.077138693,0.126130727,-0.135617545,0.031007299,-0.046168947,0.116870491,0.091688922,-0.101131795,0.155283897,-0.184911903,-0.060943605,-0.244830357,-0.014828859,-0.047657859,-0.002584155,-0.269090466,-0.171195514,-0.016413676,0.199905489,-0.052210396,-0.279653608,-0.060974082,0.116567037,-0.106550281,-0.084731635,-0.060265312,-0.20222265,-0.079693101,0.030330542,0.040003047,0.046483953,0.071108728,-0.123586643,-0.117567344,-0.019396852,-0.0869924,-0.092839688,-0.179712482,-0.094304797,0.051579395,0.106992647,0.089840438,0.102059802,-0.081342496,-0.111876366,0.069747747,0.086333133,0.111264804,-0.093659976,0.120273609,-0.024670587,0.050233385,0.10711041,-0.050746804,-0.090975207,-0.119748274,0.012880388,0.064814218,-0.038645901,0.180196495,-0.003901046,-0.086793192,-0.143485226,0.115928206,-0.010780828,-0.024529124,-0.108402133,0.061885411,0.089620463,-0.014144816,0.051346887,-0.025993283,0.027940554,0.021757425,-0.106402301,-0.048009772,0.033066019,-0.083321759,-0.062195923,-0.00319334,-0.049793656,-0.025824709,-0.012457062,-0.105384741,0.038706545,-0.010609279,-0.002404455,0.027033817,0.035337162,0.001651029,-0.067368019,-0.002600717,4.08,4.08,2.5,117.28,115.96
-469.2834588,-12.17885944,-5.740310458,7.18698751,-6.528784527,-0.348710883,14.96992224,-9.075301679,5.512089947,4.565959208,2.380602997,1.662733974,-5.500199235,-1.298920497,6.91085855,-7.853499199,1.014342955,-5.730306099,-2.541721318,-0.248330383,-1.394809092,2.427326885,-3.778155171,-2.73444644,7.801712915,1.241791986,1.703838123,-0.420250199,2.55412158,-5.187719484,-1.44030953,0.860604281,-0.428749732,0.544309988,0.360157899,0.443448829,1.155242841,0.120791236,0.129889415,-0.046227535,0.309908648,-0.082737334,-0.220588663,-0.018004519,-0.195215699,0.139959713,0.026854323,-0.244745952,-0.0656859,-0.169455736,-0.303277159,0.102228843,-0.07212008,-0.082288587,0.097881307,-0.192707197,-0.027220057,0.244143007,-0.340183996,-0.215525143,-0.271704813,-0.150613398,0.139355393,0.206968432,-0.088280678,0.014956371,-0.087301873,-0.048606958,0.107280913,0.276344144,0.057141026,0.116759676,0.155219452,0.065545149,0.171384861,-0.08123936,-0.362086032,-0.580468036,0.033234145,0.169524395,-0.012963976,0.006445716,-0.159514172,0.01669014,0.228390321,-0.079750678,-0.068052371,-0.051031042,-0.094086453,0.0663495,0.018992914,-0.14008836,-0.104243789,-0.068852913,-0.044462101,0.164991959,0.048826849,-0.299239956,-0.013464625,0.280681965,-0.023300695,-0.010191854,-0.075678952,0.064033711,-0.113793462,0.028422959,0.052161718,-0.001651735,-0.100625541,-0.054249341,0.066761378,0.051695265,-0.023278293,0.201437119,-0.05111445,0.133543032,0.063039823,-0.046506607,0.077247668,0.105431135,0.030049183,-0.107479986,0.052810536,0.005830584,-0.041754158,-0.038250663,0.021046832,-0.05594067,-0.01521702,0.061002847,-0.056902862,-0.106865918,-0.008671991,-0.073808483,0.083642001,-0.026021521,0.080063331,-0.016786952,0.136604005,-0.054773229,0.019579489,-0.031896337,0.058716959,0.032097674,0.014973457,0.016602221,-0.102341826,-0.109041396,0.025981892,-0.006337612,0.03654134,0.016378989,0.14060171,-0.014810328,0.046636311,0.015012183,0.044355341,0.074323331,-0.033107307,-0.036551812,-0.06265402,0.04463036,0.0181,-0.02738055,0.017456501,0.032148235,-0.074825061,0.015425001,-0.032137937,-0.120037738,0.077242454,0.013719212,-0.04673579,0.061909956,-0.072208209,-0.066403705,0.052545255,-0.045313532,0.072217971,0.082108865,0.009112594,-0.01479733,-0.081232179,-0.03620695,-0.019551889,-0.018574924,-0.032687173,0.056012725,0.015155485,-0.064344399,-0.03179621,0.064738734,-0.048536928,-0.006210323,-0.037954721,-0.000776765,0.062530301,-0.078797995,-0.05216296,0.021918751,3.97,3.99,2.53,121.14,121.4
